FID,Long,Lat,Segment,seg_length,n,river_mean,river_medi,river_p20,river_p80,river_min,river_max,land_mean,land_media,land_p20,land_p80,land_min,land_max,width_mean,width_medi,width_p20,width_p80,width_min,width_max,width_sd,averaged,DEM_mean,DEM_median,DEM_p20,DEM_p80,DEM_min,DEM_max,DEM_sd,DEM_n
52,89.143461932799994,22.201209021000000,53,100.000043058000003,7,24.683960020000001,22.963947770000001,21.525864060000000,28.042230090000000,18.478057390000000,31.312649640000000,33.131137549999998,36.525093509999998,28.720226520000001,39.141814349999997,11.232214010000000,48.492672419999998,3.378540462000000,3.396397540000000,3.248507256000000,3.498346048000000,3.203847219000000,3.540957849000000,0.135972437000000,original,3.895796193000000,3.895550000000000,3.864224100000000,3.925473900000000,3.812750100000000,3.976990000000000,0.041455616000000,100
53,89.142725710299999,22.200621890400001,54,99.999901076200004,8,30.439606340000001,31.850635579999999,28.462696050000002,33.647179340000001,20.237959040000000,35.392752760000000,42.424637130000001,43.739024620000002,37.956014680000003,45.631375210000002,35.874897240000003,48.523918920000000,3.385283792000000,3.418561206000000,3.232240338000000,3.538573301000000,3.092536922000000,3.580444694000000,0.184801926000000,original,3.789038090000000,3.809870000000000,3.748314040000000,3.828294000000000,3.544859900000000,3.864010100000000,0.059856907000000,99
54,89.142000600900005,22.200022715799999,55,100.000098139000002,7,27.426581630000001,28.263198530000000,23.666020690000000,29.351938229999998,20.937081010000000,35.044097479999998,28.047364580000000,27.966951170000002,23.182909540000001,32.093534730000002,21.881881199999999,34.107572089999998,3.581912722000000,3.782967454000000,3.140062761000000,3.956652534000000,2.813817237000000,4.171347917000000,0.503781134000000,original,3.830702187000000,3.809189900000000,3.778470000000000,3.888223940000000,3.762739900000000,3.922050000000000,0.052851639000000,100
55,89.141279136899996,22.199428269900000,56,99.999942372700005,6,32.286923199999997,32.719416709999997,29.067147070000001,34.479432709999998,28.957767590000000,35.778358439999998,46.969740440000002,45.863863309999999,44.314899320000002,47.238403790000000,43.873743310000002,54.663669570000003,3.400676020000000,3.408322719000000,3.020530928000000,3.800827290000000,2.765854841000000,4.000197620000000,0.471854310000000,original,3.927810015000000,3.925139900000000,3.890772060000000,3.967902060000000,3.851890100000000,4.020080100000000,0.044762954000000,99
56,89.140536025200007,22.198848649300000,57,99.999960607399998,2,17.916097640000000,17.916097640000000,11.128087480000000,24.704107789999998,6.602747382000000,29.229447889999999,37.143140969999997,37.143140969999997,34.541454209999998,39.744827729999997,32.806996370000000,41.479285570000002,3.748908503000000,3.748908503000000,3.636141161000000,3.861675846000000,3.560962933000000,3.936854074000000,0.265795175000000,original,3.939569792000000,3.940089900000000,3.903620000000000,3.973689940000000,3.886339900000000,4.029880000000000,0.033553868000000,99
57,89.139799480299999,22.198261543200001,58,100.000079310999993,2,20.471251639999998,20.471251639999998,15.940271259999999,25.002232029999998,12.919617669999999,28.022885620000000,40.559769279999998,40.559769279999998,37.452669250000000,43.666869310000003,35.381269230000001,45.738269330000001,3.889881292000000,3.889881292000000,3.881411278000000,3.898351306000000,3.875764602000000,3.903997983000000,0.019964015000000,original,3.849378278000000,3.849239950000000,3.798608060000000,3.898673920000000,3.764220000000000,3.925540000000000,0.046813173000000,100
58,89.139043860399994,22.197695997099999,59,99.999971583900006,3,25.176983069999999,26.258274380000000,22.618781760000001,27.951442629999999,20.192453350000001,29.080221460000001,44.200815589999998,52.733499139999999,36.879348559999997,53.228819319999999,26.309914849999998,53.559032780000003,3.762885374000000,3.412437676000000,3.312699096000000,4.142982113000000,3.246206709000000,4.630011738000000,0.755539067000000,original,3.977324743000000,3.975310100000000,3.925826000000000,4.011234020000000,3.896590000000000,4.229800200000000,0.062299355000000,99
59,89.138229633300000,22.197213967100001,60,100.000027674999998,4,32.025297729999998,30.927824110000000,28.334545649999999,35.277060360000000,27.586636380000002,38.658906320000000,44.735218990000000,47.597282239999998,40.217145479999999,50.398117800000001,31.067253070000000,52.679058400000002,2.929330506000000,2.951505957000000,2.893264015000000,2.974267178000000,2.819301481000000,2.995008629000000,0.076513880000000,original,3.796048208000000,3.795140050000000,3.775270100000000,3.806031900000000,3.706320000000000,3.914710000000000,0.039686616000000,100
60,89.137361402799996,22.196815061399999,61,99.999957696300001,1,41.208840570000000,41.208840570000000,41.208840570000000,41.208840570000000,41.208840570000000,41.208840570000000,38.446475059999997,38.446475059999997,38.446475059999997,38.446475059999997,38.446475059999997,38.446475059999997,3.356512124000000,3.356512124000000,3.356512124000000,3.356512124000000,3.356512124000000,3.356512124000000,0.416754522000000,averaged,3.819049594000000,3.822310000000000,3.795492020000000,3.843350040000000,3.773950100000000,3.863349900000000,0.025855005000000,99
61,89.136484727600006,22.196431997000001,62,99.999994039499995,7,31.245823059999999,35.247180329999999,20.482760819999999,42.543198930000003,9.955585853000001,45.081418110000001,49.365524729999997,54.668978539999998,44.156337000000001,56.705580349999998,31.196479149999998,57.244132180000001,4.640326200000000,4.896780482000000,3.596051809000000,5.524244779000000,3.236504003000000,6.150850091000000,1.123716889000000,original,3.976289006000000,3.960000000000000,3.903250040000000,4.106222040000000,3.559680000000000,4.167300200000000,0.126131572000000,99
62,89.135644936899993,22.195983770100000,63,100.000017608999997,4,20.304349700000000,15.448116140000000,10.645532120000000,28.020673859999999,7.499777820000000,42.821388710000001,22.003531110000001,21.938423250000000,18.241050420000001,25.739968670000000,13.812090220000000,30.325187740000001,3.600029323000000,3.434092664000000,3.303189846000000,3.830494136000000,3.296065078000000,4.235866883000000,0.441052816000000,original,3.427798090000000,3.144575000000000,3.016864080000000,4.113298120000000,2.807200000000000,4.929269800000000,0.530639630000000,100
63,89.134999915400002,22.196051648299999,64,100.000022658000006,4,24.123897990000000,21.635174169999999,17.284117210000002,29.968189240000001,15.075246610000001,38.149997010000000,43.720598580000001,45.369141509999999,39.651908249999998,48.448706070000000,31.798865960000001,52.345245329999997,3.352454588000000,3.327627037000000,3.296439813000000,3.398538343000000,3.283615623000000,3.470948654000000,0.083740469000000,original,2.993695089000000,2.924649950000000,2.805537900000000,3.252826000000000,2.584899900000000,3.310430000000000,0.217326068000000,100
64,89.134444441799999,22.195447249299999,65,99.999919227899994,6,38.881601490000001,40.122012710000000,36.644018269999997,40.592398199999998,33.787295319999998,42.021871720000000,30.079851680000001,30.769072309999999,28.160343279999999,34.261405689999997,17.899276589999999,38.619939870000003,3.027638305000000,3.004861408000000,2.925004829000000,3.150908066000000,2.913745040000000,3.166449078000000,0.110459433000000,original,3.291192122000000,3.291850100000000,3.211612020000000,3.427830100000000,2.709310100000000,3.543570000000000,0.153351335000000,99
65,89.133965718499994,22.194670677600001,66,100.000088622999996,10,23.208788819999999,23.569997369999999,21.726911229999999,25.050224249999999,16.612208870000000,27.499265710000000,44.552929710000001,49.744808630000001,33.250527509999998,52.030306000000003,24.667411040000001,56.810403909999998,3.111209673000000,3.149790722000000,2.939733566000000,3.413501223000000,2.210565369000000,3.570535491000000,0.403150375000000,original,3.573194810000000,3.587924950000000,3.487498100000000,3.662480000000000,3.283600100000000,3.709320100000000,0.100809639000000,100
66,89.133575033800000,22.193845386500001,67,99.999983841499997,7,20.845215730000000,21.411960069999999,19.880234930000000,23.539435940000001,13.829746569999999,24.796695379999999,25.866684530000001,25.428576840000002,22.906234829999999,31.036198190000000,15.360535260000001,33.687286510000000,3.078842660000000,3.065197711000000,2.877353946000000,3.250254610000000,2.794203292000000,3.416428451000000,0.227204771000000,original,3.278927388000000,3.290760000000000,3.228426040000000,3.341927980000000,2.971460100000000,3.463340000000000,0.092158892000000,99
67,89.133093597499993,22.193065465400000,68,99.999977832100001,9,16.569069610000000,15.255772170000000,12.343413340000000,20.254716360000000,10.329073800000000,25.266384570000000,27.101851379999999,21.949918719999999,19.314118830000002,34.969274329999998,11.423116780000001,49.802958730000000,2.941720402000000,2.942697614000000,2.769750665000000,3.066485881000000,2.744244340000000,3.289910035000000,0.195862662000000,original,3.488841916000000,3.515929900000000,3.365647980000000,3.612561960000000,3.007030000000000,3.766439900000000,0.156214686000000,99
68,89.132490404999999,22.192359051800000,69,99.999967853499996,3,17.453731489999999,17.867088420000002,16.583176150000000,18.406958220000000,15.727234640000001,18.766871420000001,41.191352449999997,40.447350929999999,37.006261629999997,45.227642959999997,34.712202099999999,48.414504319999999,3.248439149000000,3.358248240000000,3.148928992000000,3.369911125000000,3.009382827000000,3.377686381000000,0.207256856000000,original,3.577632438000000,3.554800000000000,3.478013980000000,3.708800100000000,3.415319900000000,3.778990000000000,0.104619537000000,99
69,89.131925645799996,22.191625218900001,70,100.000070252000000,4,10.122497770000001,9.568499654000000,6.061661482000000,13.961734820000000,5.872704326000000,15.480287450000001,24.198177070000000,27.078526660000001,21.446087410000001,28.102406550000001,14.320853530000001,28.314801410000001,3.623044673000000,3.594022864000000,3.170747942000000,4.063732680000000,3.120384625000000,4.183748338000000,0.539280837000000,original,3.399527709000000,3.412329900000000,3.353332000000000,3.450898000000000,3.128500000000000,3.500870000000000,0.068368870000000,100
70,89.131363072799999,22.190890516900001,71,99.999974639700000,4,9.134266240000001,8.650681959000000,8.428642922000000,9.646455846000000,8.267482630000000,10.968218410000000,19.225646149999999,18.172891130000000,15.628397570000001,22.401792730000000,15.584549050000000,24.972253309999999,3.796719831000000,3.474635998000000,3.378275115000000,4.086331013000000,3.323951558000000,4.913655768000000,0.749614702000000,original,3.441044152000000,3.430059900000000,3.401220060000000,3.485070040000000,3.375610100000000,3.515660000000000,0.039029336000000,99
71,89.130798442200003,22.190157014299999,72,100.000038928999999,5,10.382597069999999,10.731007890000001,9.114591174999999,13.042858060000000,4.897675326000000,13.082545919999999,25.624614609999998,32.659951390000003,12.178420539999999,34.673898370000003,11.797170319999999,37.399793699999996,5.254615014000000,5.295562906000000,4.712199846000000,5.955199133000000,3.765754405000000,6.425263516000000,1.002781737000000,original,3.415740605000000,3.421795000000000,3.380777940000000,3.450018000000000,3.271850100000000,3.507469900000000,0.043313387000000,100
72,89.130244432500007,22.189416083200001,73,99.999930584200001,4,7.723356176000000,7.017399033000000,6.456050486000000,8.708279010000000,6.042807050000000,10.815819590000000,20.352054469999999,24.024888659999998,16.872233640000001,25.301008970000002,7.130624480000000,26.227816059999999,3.345431602000000,3.327412295000000,3.093696199000000,3.589959282000000,2.953562711000000,3.773339105000000,0.354344528000000,original,3.472518182000000,3.476910100000000,3.415704040000000,3.545555940000000,3.151550100000000,3.643170100000000,0.101879263000000,99
73,89.129618925599999,22.188727378199999,74,100.000031557000000,2,9.082248353000001,9.082248353000001,6.701330357000000,11.463166350000000,5.114051692000000,13.050445010000001,21.237605230000000,21.237605230000000,19.316535850000001,23.158674600000001,18.035822939999999,24.439387520000000,3.949420073000000,3.949420073000000,3.757752182000000,4.141087964000000,3.629973588000000,4.268866558000000,0.451765552000000,original,3.358875207000000,3.356845050000000,3.307048000000000,3.422870000000000,3.199660100000000,3.470550100000000,0.062942710000000,100
74,89.146430249600002,22.203139924599999,75,100.000007088999993,7,37.186516939999997,42.354856370000000,30.146650319999999,44.362870700000002,16.471618729999999,45.152176580000003,43.332094509999997,42.884745090000003,38.913901189999997,48.343471690000001,32.557305319999998,54.153326860000000,4.493754644000000,3.884714502000000,3.221644148000000,4.986295687000000,3.120785157000000,7.865815205000000,1.666577212000000,original,3.913904299000000,3.932290050000000,3.843429940000000,3.984414000000000,3.735879900000000,4.032430200000000,0.085239156000000,100
75,89.145563763599995,22.202742667599999,76,100.000010227999994,10,42.046820699999998,43.446461870000000,37.574457789999997,45.830657400000000,34.136357330000003,50.522144140000002,50.160921129999998,54.881872760000000,39.439091810000001,60.167351640000000,24.292585150000001,63.547141420000003,3.695018573000000,3.440642010000000,3.249146514000000,3.703676698000000,3.210822052000000,5.948109266000000,0.817273024000000,original,3.693220399000000,3.697150000000000,3.658489980000000,3.736976000000000,3.441160000000000,3.750170000000000,0.052914774000000,100
76,89.144642282000007,22.202606807700001,77,100.000002334000001,6,47.396890040000002,49.186359289999999,31.694486260000001,56.439863780000003,29.497819050000000,68.376452560000004,58.897329239999998,62.150067360000001,46.825907919999999,67.045575080000006,38.029955190000003,77.182402519999997,3.739412573000000,3.077835710000000,2.584823245000000,3.847689327000000,2.580177273000000,7.268114172000000,1.813601449000000,original,3.650360405000000,3.670725100000000,3.574826020000000,3.703746100000000,3.497139900000000,3.736949900000000,0.067269849000000,100
77,89.110496113200000,22.214422166399999,78,100.000057106000000,6,35.150216870000001,38.142560809999999,26.491706319999999,42.697500730000002,19.298747479999999,47.525573260000002,42.971535029999998,44.210516830000003,31.943052739999999,53.218003799999998,22.269943340000001,60.534209269999998,4.561315632000000,4.145054335000000,3.732403208000000,4.903132085000000,3.622680947000000,6.899824524000000,1.246772621000000,averaged,3.633655806000000,3.641895050000000,3.498430080000000,3.767949980000000,3.298480000000000,3.824559900000000,0.137090688000000,100
78,89.109530528700006,22.214358713300001,79,100.000028192000002,6,29.704149480000002,31.413496150000000,22.029751489999999,36.191267279999998,17.212212900000001,41.683520080000001,43.751406220000000,45.497284700000002,33.475633690000002,53.588108920000003,23.169710389999999,59.859026139999997,4.800395058000000,4.450708054000000,4.157700731000000,5.083758920000000,4.052514687000000,6.668890376000000,1.031771934000000,averaged,3.897906199000000,3.909714950000000,3.839447940000000,3.944592060000000,3.741570000000000,4.028260200000000,0.061360657000000,100
79,89.108598893500002,22.214111583400001,80,99.999925230000002,3,26.672057420000002,31.603919019999999,15.562041230000000,38.768445929999999,4.867456041000000,43.544797199999998,30.094950610000001,26.755473830000000,14.205695060000000,45.316310809999997,5.839175872000000,57.690202130000003,5.329915469000000,5.079209116000000,5.076931523000000,5.532758145000000,5.075413127000000,5.835124163000000,0.437527680000000,original,3.634634134000000,3.734790100000000,3.314973980000000,3.939016020000000,2.969290000000000,3.993550100000000,0.315801858000000,99
80,89.107673894499996,22.213840948400001,81,100.000019137999999,4,22.448799260000001,24.121207470000002,17.480895980000000,28.085665819999999,11.520486260000000,30.032295829999999,32.372379680000002,34.380425080000002,20.330667750000000,45.217309770000000,10.630695149999999,50.097973410000002,5.548476903000000,5.242870335000000,4.529470611000000,6.445240568000000,4.126207127000000,7.581959815000000,1.498883739000000,original,3.025867800000000,2.957390100000000,2.880433900000000,3.202497920000000,2.776459900000000,3.367549900000000,0.159273659000000,100
